Date,AAPL,SMA_AAPL,TSLA,SMA_TSLA
2019-05-14,46.2275390625,49.14153734842936,46.46200180053711,51.545266469319664
2019-05-15,46.78129959106445,49.122296524047854,46.38999938964844,51.18573315938314
2019-05-16,46.57548141479492,49.08537368774414,45.66600036621094,50.76253318786621
2019-05-17,46.31085205078125,49.03686370849609,42.20600128173828,50.384199905395505
2019-05-20,44.862709045410156,48.92942352294922,41.071998596191406,49.92019983927409
2019-05-21,45.72277069091797,48.825429153442386,41.01599884033203,49.46606648763021
2019-05-22,44.7867546081543,48.69511629740397,38.54600143432617,48.935533142089845
2019-05-23,44.02226257324219,48.53020757039388,39.097999572753906,48.39839973449707
2019-05-24,43.85318374633789,48.37325070699056,38.125999450683594,47.87979977925618
2019-05-28,43.6718635559082,48.2109006245931,37.7400016784668,47.35313313802083
2019-05-29,43.463592529296875,48.038679122924805,37.97200012207031,46.84299977620443
2019-05-30,43.68901824951172,47.8738089243571,37.64400100708008,46.27539978027344
2019-05-31,42.8975715637207,47.650988260904946,37.03200149536133,45.7015998840332
2019-06-03,42.463863372802734,47.40777104695638,35.79399871826172,45.07299982706706
2019-06-04,44.01736068725586,47.21088562011719,38.720001220703125,44.611999893188475
2019-06-05,44.72794723510742,47.013684336344404,39.31800079345703,44.16326662699382
2019-06-06,45.38462829589844,46.840975824991865,41.189998626708984,43.81186663309733
2019-06-07,46.59263229370117,46.72383079528809,40.900001525878906,43.52433331807455
2019-06-10,47.18805694580078,46.63450660705566,42.57600021362305,43.37593332926432
2019-06-11,47.734474182128906,46.560873921712236,43.41999816894531,43.21346664428711
2019-06-12,47.582557678222656,46.51423479715983,41.85200119018555,43.01726671854655
2019-06-13,47.572750091552734,46.38712552388509,42.78200149536133,42.883266830444335
2019-06-14,47.22726058959961,46.259646860758465,42.98400115966797,42.68873354593913
2019-06-17,47.5090446472168,46.12040634155274,45.00600051879883,42.48873354593913
2019-06-18,48.62638854980469,46.045016606648765,44.948001861572266,42.284733581542966
2019-06-19,48.48426818847656,46.010615793863934,45.2859992980957,42.14720026652018
2019-06-20,48.87386703491211,45.98887621561686,43.92399978637695,41.97906697591146
2019-06-21,48.70725631713867,45.97932014465332,44.37200164794922,41.844933700561526
2019-06-24,48.658241271972656,45.99075482686361,44.72800064086914,41.73906707763672
2019-06-25,47.92070388793945,46.071206665039064,43.95199966430664,41.69073371887207
2019-06-26,48.957183837890625,46.16219482421875,43.854000091552734,41.60380032857259
2019-06-27,48.942474365234375,46.23423398335775,44.56800079345703,41.54306704203288
2019-06-28,48.49652099609375,46.29826863606771,44.69200134277344,41.5106004079183
2019-07-01,49.385986328125,46.40077311197917,45.433998107910156,41.61820030212402
2019-07-02,49.67512130737305,46.5611868540446,44.90999984741211,41.746133677164714
2019-07-03,50.08677291870117,46.7066535949707,46.97999954223633,41.94493370056152
2019-07-05,50.04266357421875,46.88185056050619,46.619998931884766,42.214066950480145
2019-07-08,49.01108932495117,47.04814478556315,46.06800079345703,42.44640032450358
2019-07-09,49.310020446777344,47.23003934224447,46.012001037597656,42.70926704406738
2019-07-10,49.79763412475586,47.434231694539385,47.784000396728516,43.044067001342775
2019-07-11,49.434993743896484,47.633278401692706,47.720001220703125,43.3690003712972
2019-07-12,49.814788818359375,47.83747075398763,49.01599884033203,43.748066965738936
2019-07-15,50.28280258178711,48.08364512125651,50.70000076293945,44.20366694132487
2019-07-16,50.10882568359375,48.33847719828288,50.47600173950195,44.69306704203288
2019-07-17,49.82704544067383,48.53213335673014,50.97200012207031,45.101467005411784
2019-07-18,50.39306640625,48.720970662434894,50.70800018310547,45.4811336517334
2019-07-19,49.640811920166016,48.86284344991048,51.63600158691406,45.8293337504069
2019-07-22,50.77531433105469,49.00226618448893,51.13600158691406,46.17053375244141
2019-07-23,51.172264099121094,49.13507308959961,52.034000396728516,46.485800425211586
2019-07-24,51.1306037902832,49.24827740987142,52.97600173950195,46.80433387756348
2019-07-25,50.7263069152832,49.35306905110677,45.763999938964844,46.93473383585612
2019-07-26,50.9027214050293,49.46406809488932,45.608001708984375,47.02893384297689
2019-07-29,51.378082275390625,49.60242881774902,47.15399932861328,47.167933781941734
2019-07-30,51.157562255859375,49.724046071370445,48.45199966430664,47.28280042012533
2019-07-31,52.201385498046875,49.84321263631185,48.321998596191406,47.395266977945965
2019-08-01,51.071800231933594,49.929463704427086,46.77000045776367,47.44473368326823
2019-08-02,49.9912109375,49.966708501180015,46.86800003051758,47.542867024739586
2019-08-05,47.3742790222168,49.922275924682616,45.66400146484375,47.585933685302734
2019-08-06,48.27109146118164,49.90937093098958,46.150001525878906,47.63333371480306
2019-08-07,48.770957946777344,49.93771273295085,46.683998107910156,47.72440032958984
2019-08-08,49.846641540527344,49.96736132303874,47.65999984741211,47.85126698811849
2019-08-09,49.43588638305664,49.98380839029948,47.00199890136719,47.93240025838216
2019-08-12,49.310447692871094,50.010939280192055,45.801998138427734,47.96940015157064
2019-08-13,51.398658752441406,50.0780283610026,47.0,48.0216002146403
2019-08-14,49.86878204345703,50.08448371887207,43.92399978637695,47.98873354593913
2019-08-15,49.620357513427734,50.06893653869629,43.12799835205078,47.86033350626628
2019-08-16,50.791141510009766,50.093885803222655,43.987998962402344,47.772600173950195
2019-08-19,51.73809051513672,50.18478584289551,45.36600112915039,47.749200185139976
2019-08-20,51.74055099487305,50.265803527832034,45.172000885009766,47.721200180053714
2019-08-21,52.30134201049805,50.34926045735677,44.16600036621094,47.600600179036455
2019-08-22,52.25707244873047,50.4433297475179,44.43000030517578,47.49093348185222
2019-08-23,49.84172439575195,50.444227600097655,42.279998779296875,47.26640014648437
2019-08-26,50.78867721557617,50.461090087890625,43.0,47.00973345438639
2019-08-27,50.21558380126953,50.46464869181315,42.816001892089844,46.75440012613932
2019-08-28,50.552555084228516,50.48883234659831,43.11800003051758,46.49260012308756
2019-08-29,51.40850067138672,50.5226801554362,44.34199905395508,46.280400085449216
2019-08-30,51.34209060668945,50.57938944498698,45.12200164794922,46.06326675415039
2019-09-03,50.594364166259766,50.57335777282715,45.00199890136719,45.8587999979655
2019-09-04,51.4527702331543,50.58270797729492,44.13600158691406,45.59553337097168
2019-09-05,52.45875930786133,50.62697982788086,45.91600036621094,45.36019999186198
2019-09-06,52.45383834838867,50.684564208984376,45.4900016784668,45.351066716512044
2019-09-09,52.67766189575195,50.74372889200846,46.358001708984375,45.37606671651204
2019-09-10,53.29994583129883,50.807791010538736,47.108001708984375,45.37453346252441
2019-09-11,54.99462890625,50.935693232218426,49.41999816894531,45.4068000793457
2019-09-12,54.871646881103516,51.02470194498698,49.17399978637695,45.43520011901855
2019-09-13,53.80417251586914,51.11578102111817,49.040000915527344,45.51086680094401
2019-09-16,54.08702850341797,51.25230827331543,48.5620002746582,45.5673334757487
2019-09-17,54.28379821777344,51.482625579833986,48.95800018310547,45.67713343302409
2019-09-18,54.792938232421875,51.70002047220866,48.698001861572266,45.7620667775472
2019-09-19,54.347747802734375,51.88591346740723,49.31999969482422,45.849933497111
2019-09-20,53.553287506103516,52.00946833292643,48.124000549316406,45.86540018717448
2019-09-23,53.79679489135742,52.154831949869795,48.24599838256836,45.90686683654785
2019-09-24,53.54098129272461,52.29584973653157,44.641998291015625,45.86820017496745
2019-09-25,54.36496353149414,52.3947265625,45.7400016784668,45.82620023091634
2019-09-26,54.084571838378906,52.5352528889974,48.512001037597656,45.97913360595703
2019-09-27,53.82138442993164,52.67528711954753,48.42599868774414,46.15573361714681
2019-09-30,55.08809280395508,52.818518829345706,48.17399978637695,46.295266977945964
2019-10-01,55.2405891418457,52.935268783569335,48.9379997253418,46.41433359781901
2019-10-02,53.85582733154297,53.005777994791664,48.625999450683594,46.52946688334147
2019-10-03,54.313316345214844,53.07284380594889,46.60599899291992,46.610800170898436
2019-10-04,55.835819244384766,53.192135365804035,46.2859992980957,46.67266680399577
2019-10-07,55.848114013671875,53.39234835306804,47.54399871826172,46.84813346862793
2019-10-08,55.1938591003418,53.53918774922689,48.0099983215332,47.015133412679035
2019-10-09,55.84073257446289,53.72669270833333,48.90599822998047,47.218133290608726
2019-10-10,56.59337615966797,53.92805341084798,48.948001861572266,47.41246668497721
2019-10-11,58.098663330078125,54.15105883280436,49.577999114990234,47.58700002034505
2019-10-14,58.01503372192383,54.37349026997884,51.391998291015625,47.795999908447264
2019-10-15,57.8797607421875,54.616336822509766,51.577999114990234,48.01519991556803
2019-10-16,57.64609909057617,54.82278111775716,51.95000076293945,48.27566655476888
2019-10-17,57.86992263793945,55.003153228759764,52.39400100708008,48.49159990946452
2019-10-18,58.147857666015625,55.19295387268066,51.38999938964844,48.68826649983724
2019-10-21,59.15629959106445,55.408908462524415,50.70000076293945,48.832999801635744
2019-10-22,59.02103042602539,55.59961128234863,51.11600112915039,48.966599782307945
2019-10-23,59.81302261352539,55.76022440592448,50.93600082397461,49.017133204142254
2019-10-24,59.911399841308594,55.92821617126465,59.93600082397461,49.37586657206217
2019-10-25,60.649288177490234,56.15638669331869,65.6259994506836,49.92873318990072
2019-10-28,61.25681686401367,56.395379638671876,65.54199981689453,50.49473317464193
2019-10-29,59.84006881713867,56.58058865865072,63.24399948120117,50.97093315124512
2019-10-30,59.83269500732422,56.74858055114746,63.00199890136719,51.447733052571614
2019-10-31,61.18548583984375,56.97650515238444,62.98400115966797,51.90319976806641
2019-11-01,62.92197799682617,57.28879483540853,62.6619987487793,52.387799708048504
2019-11-04,63.3351936340332,57.606741460164386,63.49399948120117,52.896066411336264
2019-11-05,63.24418258666992,57.9301815032959,63.444000244140625,53.522799809773765
2019-11-06,63.271240234375,58.227057393391924,65.31600189208984,54.175333150227864
2019-11-07,64.00147247314453,58.557620747884116,67.10800170898438,54.79519983927409
2019-11-08,64.17662811279297,58.90279553731283,67.4280014038086,55.42859992980957
2019-11-11,64.6848373413086,59.222687021891275,69.01799774169922,56.123399861653645
2019-11-12,64.62562561035156,59.535521570841475,69.98600006103516,56.82499987284343
2019-11-13,65.24484252929688,59.9151554107666,69.22200012207031,57.51153322855632
2019-11-14,64.79338836669922,60.264491144816084,69.87000274658203,58.287000020345054
2019-11-15,65.56309509277344,60.5887336730957,70.43399810791016,59.09193331400554
2019-11-18,65.8936767578125,60.92358576456706,69.99800109863281,59.840400060017906
2019-11-19,65.69384002685547,61.27358512878418,71.90399932861328,60.63686676025391
2019-11-20,64.92906188964844,61.57652943929036,70.44400024414062,61.35480016072591
2019-11-21,64.6379623413086,61.84468231201172,70.96600341796875,62.08873354593913
2019-11-22,64.58122253417969,62.060767618815106,66.60800170898438,62.65640029907227
2019-11-25,65.71357727050781,62.31738573710124,67.26799774169922,63.18560028076172
2019-11-26,65.20044708251953,62.561408615112306,65.78399658203125,63.65913352966309
2019-11-27,66.07622528076172,62.84241282145182,66.25800323486328,64.13606694539388
2019-11-29,65.93067169189453,63.11110445658366,65.98799896240234,64.58920021057129
2019-12-02,65.1683578491211,63.34512112935384,66.9739990234375,65.10866686503093
2019-12-03,64.00641632080078,63.50679168701172,67.23999786376953,65.66000010172526
2019-12-04,64.57135772705078,63.6918025970459,66.60600280761719,66.17633349100748
2019-12-05,65.5186767578125,63.88199106852213,66.0739974975586,66.68093338012696
2019-12-06,66.78425598144531,64.11108627319337,67.1780014038086,66.92233339945476
2019-12-09,65.8492660522461,64.28441886901855,67.90599822998047,66.99833335876465
2019-12-10,66.23412322998047,64.45032908121745,69.76799774169922,67.13919995625814
2019-12-11,66.79905700683594,64.68229535420735,70.54000091552734,67.38240000406901
2019-12-12,66.96927642822266,64.92018140157064,71.93599700927734,67.68019994099934
2019-12-13,67.87960815429688,65.14331881205241,71.6780014038086,67.96999994913737
2019-12-16,69.04156494140625,65.34730504353841,76.30000305175781,68.42460009256999
2019-12-17,69.17724609375,65.54204012552897,75.7979965209961,68.83473332722981
2019-12-18,69.01194763183594,65.73429896036784,78.62999725341797,69.34093322753907
2019-12-19,69.08103942871094,65.92795893351237,80.80799865722656,69.85733311971029
2019-12-20,68.93795013427734,66.09250818888346,81.11799621582031,70.32433293660482
2019-12-23,70.06290435791016,66.28871739705404,83.84400177001953,70.87153294881185
2019-12-24,70.12950897216797,66.47020645141602,85.05000305175781,71.4059331258138
2019-12-26,71.52091217041016,66.7000493367513,86.18800354003906,71.94599990844726
2019-12-27,71.49375915527344,66.9083465576172,86.07599639892578,72.50779978434245
2019-12-30,71.91809844970703,67.14583689371744,82.94000244140625,72.94346644083659
2019-12-31,72.44355773925781,67.37518564860027,83.66600036621094,73.38453318277995
2020-01-02,74.09644317626953,67.64861119588217,86.052001953125,73.91966654459635
2020-01-03,73.3760757446289,67.90468571980794,88.60199737548828,74.47626647949218
2020-01-06,73.96076965332031,68.20574264526367,90.30799865722656,75.13839975992839
2020-01-07,73.61292266845703,68.50490798950196,93.81199645996094,75.89993286132812
2020-01-08,74.79708099365234,68.8454366048177,98.4280014038086,76.96059951782226
2020-01-09,76.38583374023438,69.20117848714193,96.26799774169922,77.92726618448893
2020-01-10,76.55852508544922,69.57978108723958,95.62999725341797,78.92213287353516
2020-01-13,78.19413757324219,69.98371149698893,104.97200012207031,80.21259943644206
2020-01-14,77.13827514648438,70.3572982788086,107.58399963378906,81.59913279215495
2020-01-15,76.80770111083984,70.74527638753256,103.69999694824219,82.82333272298177
2020-01-16,77.76982116699219,71.20405654907226,102.697998046875,84.00526606241861
2020-01-17,78.63080596923828,71.67270482381186,102.0999984741211,85.18839925130209
2020-01-21,78.09793090820312,72.09201329549154,109.44000244140625,86.63393274943034
2020-01-22,78.376708984375,72.47842839558919,113.91200256347656,88.19173278808594
2020-01-23,78.75415802001953,72.90859146118164,114.44000244140625,89.74286626180013
2020-01-24,78.52719116210938,73.3183603922526,112.96399688720703,91.18273289998372
2020-01-27,76.21807861328125,73.63232777913412,111.60399627685547,92.55153274536133
2020-01-28,78.37423706054688,74.01249313354492,113.37999725341797,93.93299942016601
2020-01-29,80.01478576660156,74.41699905395508,116.197998046875,95.41699930826823
2020-01-30,79.89884185791016,74.7789082845052,128.16200256347656,97.14573262532552
2020-01-31,76.3562240600586,75.01820755004883,130.11399841308594,98.95626602172851
2020-02-03,76.14653015136719,75.25602696736654,156.0,101.53526611328125
2020-02-04,78.66041564941406,75.57533950805664,177.41200256347656,104.75539957682291
2020-02-05,79.30184173583984,75.92080256144206,146.94000244140625,106.94946645100912
2020-02-06,80.22942352294922,76.25968653361002,149.79200744628906,109.14773330688476
2020-02-07,79.13890075683594,76.55999959309896,149.61399841308594,111.2998664855957
2020-02-10,79.51475524902344,76.82646102905274,154.25599670410156,113.56879959106445
2020-02-11,79.03502655029297,77.07783660888671,154.87600708007812,115.8621332804362
2020-02-12,80.91194152832031,77.37763137817383,153.45799255371094,118.21273295084636
2020-02-13,80.33575439453125,77.64070460001628,160.8000030517578,120.78386637369792
2020-02-14,80.35553741455078,77.84934107462566,160.00599670410156,123.2489995320638
2020-02-18,78.88419342041016,78.03294499715169,171.67999267578125,126.01826604207356
2020-02-19,80.02664184570312,78.23514073689779,183.48399353027344,129.1241325378418
2020-02-20,79.20565795898438,78.42156524658203,179.8820037841797,131.9931327819824
2020-02-21,77.412841796875,78.50875727335612,180.1999969482422,134.71886596679687
2020-02-24,73.73570251464844,78.42041956583658,166.75799560546875,137.06853256225585
2020-02-25,71.23810577392578,78.24307225545247,159.98199462890625,139.2135991414388
2020-02-26,72.36820220947266,78.04887440999349,155.75999450683594,140.90653228759766
2020-02-27,67.63762664794922,77.73218612670898,135.8000030517578,141.8470657348633
2020-02-28,67.59806060791016,77.42519810994466,133.59800720214844,142.84366607666016
2020-03-02,73.89148712158203,77.295920308431,148.7239990234375,144.37786610921225
2020-03-03,71.54474639892578,77.05971832275391,149.1020050048828,145.94459966023763
2020-03-04,74.86331176757812,76.95189768473307,149.89999389648438,147.29326604207355
2020-03-05,72.43497467041016,76.75383987426758,144.9080047607422,148.32646611531575
2020-03-06,71.47303009033203,76.51113560994466,140.6959991455078,149.20166600545247
2020-03-09,65.820068359375,76.08756484985352,121.5999984741211,149.4895327250163
2020-03-10,70.560546875,75.89898045857747,129.0659942626953,150.07159932454428
2020-03-11,68.10994720458984,75.55683746337891,126.84600067138672,150.52046610514324
2020-03-12,61.383766174316406,74.9358034769694,112.11000061035156,150.3841995239258
2020-03-13,68.73805236816406,74.56377716064453,109.3239974975586,149.75626602172852
2020-03-16,59.895111083984375,74.01507339477538,89.01399993896484,148.38626607259116
2020-03-17,62.52870178222656,73.5611457824707,86.04000091552734,146.05426610310872
2020-03-18,60.99800109863281,72.97239863077799,72.24400329589844,142.54866612752278
2020-03-19,60.53063201904297,72.3466916402181,85.52799987792969,140.5015993754069
2020-03-20,56.687808990478516,71.56197115580241,85.50599670410156,138.3587323506673
2020-03-23,55.483524322509766,70.77345860799154,86.85800170898438,136.26686579386393
2020-03-24,61.04993438720703,70.15796457926432,101.0,134.4916659037272
2020-03-25,60.713626861572266,69.54725125630696,107.8499984741211,132.92413228352865
2020-03-26,63.908565521240234,68.98047205607097,105.63200378417969,131.3299326578776
2020-03-27,61.262603759765625,68.34470036824544,102.87200164794922,129.39899927775065
2020-03-30,63.01090621948242,67.7665459950765,100.4260025024414,127.41299947102864
2020-03-31,62.882320404052734,67.23315022786458,104.80000305175781,125.1836664835612
2020-04-01,59.57363510131836,66.55138333638509,96.31199645996094,122.27793324788412
2020-04-02,60.567718505859375,65.9301186879476,90.89399719238281,119.31166636149088
2020-04-03,59.6972770690918,65.33959986368815,96.00199890136719,116.50506642659505
2020-04-06,64.90512084960938,65.04524714152018,103.24800109863281,114.38806660970052
2020-04-07,64.15337371826172,64.80908940633138,109.08999633789062,112.69166666666666
2020-04-08,65.79534912109375,64.58999430338541,109.76799774169922,111.15860010782878
2020-04-09,66.27013397216797,64.5444112141927,114.5999984741211,110.45193328857422
2020-04-13,67.57085418701172,64.54350433349609,130.19000244140625,110.33833312988281
2020-04-14,70.9833984375,64.44656804402669,141.97799682617188,110.11346638997396
2020-04-15,70.33551788330078,64.4062604268392,145.96600341796875,110.0089330037435
2020-04-16,70.89437866210938,64.2739626566569,149.04200744628906,109.98033345540365
2020-04-17,69.93243408203125,64.19054463704427,150.7779998779297,110.17599995930989
2020-04-20,68.48088073730469,64.09080632527669,149.27200317382812,110.46186676025391
2020-04-21,66.36409759521484,64.10894063313802,137.343994140625,110.98666661580404
2020-04-22,68.275634765625,64.03277689615885,146.4219970703125,111.56520004272461
2020-04-23,68.01103210449219,64.0294797261556,141.12600708007812,112.04120025634765
2020-04-24,69.97447967529297,64.31583684285482,145.02999877929688,113.13853352864584
2020-04-27,70.02394104003906,64.35869979858398,159.75,114.81940027872722
2020-04-28,68.8888931274414,64.65849253336589,153.82400512695312,116.97973378499348
2020-04-29,71.15155029296875,64.94592081705729,160.1020050048828,119.44846725463867
2020-04-30,72.65258026123047,65.33440678914388,156.37600708007812,122.252867380778
2020-05-01,71.48291778564453,65.69948298136393,140.26400756835938,124.07740097045898
2020-05-04,72.49432373046875,66.22636680603027,152.23800659179688,126.30180130004882
2020-05-05,73.5823745727539,66.82966181437175,153.64199829101562,128.52793451944987
2020-05-06,74.341552734375,67.27271575927735,156.51600646972656,130.37846806844075
2020-05-07,75.11060333251953,67.75261497497559,156.00799560546875,131.98373463948568
2020-05-08,76.89836883544922,68.18560841878255,163.88400268554688,133.92546793619792
2020-05-11,78.10839080810547,68.74713465372722,162.25799560546875,135.90500106811524
2020-05-12,77.21574401855469,69.22062924702962,161.8820037841797,137.9535344441732
2020-05-13,76.28343200683594,69.66733296712239,158.19200134277344,139.73326772054037
2020-05-14,76.7520751953125,70.2399476369222,160.66600036621094,141.87840118408204
2020-05-15,76.2983169555664,70.7643009185791,159.83399963378906,144.17640126546223
2020-05-18,78.09598541259766,71.37759119669596,162.7259979248047,146.4005345662435
2020-05-19,77.64472198486328,71.8022445678711,161.6020050048828,148.34566802978514
2020-05-20,79.1547622680664,72.30229085286459,163.11199951171875,150.14640146891276
2020-05-21,78.56462860107422,72.72793350219726,165.52000427246094,152.00480168660482
2020-05-22,79.0704574584961,73.15461095174153,163.37600708007812,153.63066864013672
2020-05-26,78.53486633300781,73.52007802327473,163.7740020751953,154.75013529459636
2020-05-27,78.87704467773438,73.78319956461588,164.04600524902344,155.48573557535806
2020-05-28,78.91175842285156,74.06907424926757,161.16200256347656,155.99226888020834
2020-05-29,78.83489227294922,74.33375803629558,167.0,156.5908686319987
2020-06-01,79.80440521240234,74.66282374064127,179.6199951171875,157.5522684733073
2020-06-02,80.17384338378906,75.05258916219076,176.31199645996094,158.45360158284504
2020-06-03,80.61521911621094,75.52762654622396,176.5919952392578,159.76186828613282
2020-06-04,79.92093658447266,75.91580327351888,172.87600708007812,160.64366861979167
2020-06-05,82.1971664428711,76.38867441813152,177.1320037841797,161.8438685099284
2020-06-08,82.68315124511719,76.81229680379232,189.98399353027344,163.34233500162762
2020-06-09,85.29412841796875,77.32130304972331,188.13400268554688,164.28846842447916
2020-06-10,87.48853302001953,77.94129104614258,205.00999450683594,165.99466807047526
2020-06-11,83.28816986083984,78.34584503173828,194.5679931640625,167.1435343424479
2020-06-12,84.00724029541016,78.72433369954427,187.05599975585938,168.16620076497395
2020-06-15,85.04617309570312,79.17644220987955,198.17999267578125,170.09673360188802
2020-06-16,87.30008697509766,79.66996765136719,196.42599487304688,171.56966654459634
